date,model,provider,field,price_usd_per_mtoken,source,source_ref
2026-04-25,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,91e78eca
2026-04-25,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,91e78eca
2026-04-25,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,91e78eca
2026-04-25,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,91e78eca
2026-04-25,o1,openai,input_cost_per_token,15.0,litellm-git,91e78eca
2026-04-25,o1,openai,output_cost_per_token,60.0,litellm-git,91e78eca
2026-04-25,o1,openai,cache_read_input_token_cost,7.5,litellm-git,91e78eca
2026-04-25,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,91e78eca
2026-04-25,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,91e78eca
2026-04-25,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,91e78eca
2026-04-25,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,91e78eca
2026-04-25,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,91e78eca
2026-04-25,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,91e78eca
2026-04-25,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,91e78eca
2026-04-25,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,91e78eca
2026-04-25,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,91e78eca
2026-04-25,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,91e78eca
2026-04-25,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,91e78eca
2026-04-25,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,91e78eca
2026-04-25,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,91e78eca
2026-04-25,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,91e78eca
2026-04-25,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,91e78eca
2026-04-25,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,91e78eca
2026-04-25,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,91e78eca
2026-04-25,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,91e78eca
2026-04-25,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,91e78eca
2026-04-25,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,91e78eca
2026-04-25,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,91e78eca
2026-04-25,moonshot/kimi-k2.6,moonshot,input_cost_per_token,0.95,litellm-git,91e78eca
2026-04-25,moonshot/kimi-k2.6,moonshot,output_cost_per_token,4.0,litellm-git,91e78eca
2026-04-25,moonshot/kimi-k2.6,moonshot,cache_read_input_token_cost,0.16,litellm-git,91e78eca
2026-04-25,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,91e78eca
2026-04-25,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,91e78eca
2026-04-25,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,91e78eca
2026-04-25,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,91e78eca
2026-04-25,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,91e78eca
2026-04-25,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,91e78eca
2026-04-25,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,91e78eca
2026-04-25,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,91e78eca
2026-04-25,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,91e78eca
2026-04-25,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,91e78eca
2026-04-25,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,91e78eca
2026-04-25,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,91e78eca
2026-04-25,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,91e78eca
2026-04-25,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,91e78eca
2026-05-03,claude-opus-4-7,anthropic,input_cost_per_token,5.0,litellm-git,108b87fb
2026-05-03,claude-opus-4-7,anthropic,output_cost_per_token,25.0,litellm-git,108b87fb
2026-05-03,claude-opus-4-7,anthropic,cache_read_input_token_cost,0.5,litellm-git,108b87fb
2026-05-03,claude-opus-4-7,anthropic,cache_creation_input_token_cost,6.25,litellm-git,108b87fb
2026-05-03,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,108b87fb
2026-05-03,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,108b87fb
2026-05-03,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,108b87fb
2026-05-03,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,108b87fb
2026-05-03,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,108b87fb
2026-05-03,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,108b87fb
2026-05-03,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,108b87fb
2026-05-03,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,108b87fb
2026-05-03,gpt-5,openai,input_cost_per_token,1.25,litellm-git,108b87fb
2026-05-03,gpt-5,openai,output_cost_per_token,10.0,litellm-git,108b87fb
2026-05-03,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,108b87fb
2026-05-03,gpt-5.5,openai,input_cost_per_token,5.0,litellm-git,108b87fb
2026-05-03,gpt-5.5,openai,output_cost_per_token,30.0,litellm-git,108b87fb
2026-05-03,gpt-5.5,openai,cache_read_input_token_cost,0.5,litellm-git,108b87fb
2026-05-03,gpt-5.5,openai,input_cost_per_token_batches,2.5,litellm-git,108b87fb
2026-05-03,gpt-5.5,openai,output_cost_per_token_batches,15.0,litellm-git,108b87fb
2026-05-03,gpt-5.5-pro,openai,input_cost_per_token,30.0,litellm-git,108b87fb
2026-05-03,gpt-5.5-pro,openai,output_cost_per_token,180.0,litellm-git,108b87fb
2026-05-03,gpt-5.5-pro,openai,cache_read_input_token_cost,3.0,litellm-git,108b87fb
2026-05-03,gpt-5.5-pro,openai,input_cost_per_token_batches,15.0,litellm-git,108b87fb
2026-05-03,gpt-5.5-pro,openai,output_cost_per_token_batches,90.0,litellm-git,108b87fb
2026-05-03,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,108b87fb
2026-05-03,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,108b87fb
2026-05-03,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,108b87fb
2026-05-03,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,108b87fb
2026-05-03,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,108b87fb
2026-05-03,o1,openai,input_cost_per_token,15.0,litellm-git,108b87fb
2026-05-03,o1,openai,output_cost_per_token,60.0,litellm-git,108b87fb
2026-05-03,o1,openai,cache_read_input_token_cost,7.5,litellm-git,108b87fb
2026-05-03,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,108b87fb
2026-05-03,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,108b87fb
2026-05-03,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,108b87fb
2026-05-03,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,108b87fb
2026-05-03,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,108b87fb
2026-05-03,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,108b87fb
2026-05-03,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,108b87fb
2026-05-03,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,108b87fb
2026-05-03,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,108b87fb
2026-05-03,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,108b87fb
2026-05-03,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,108b87fb
2026-05-03,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,108b87fb
2026-05-03,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,108b87fb
2026-05-03,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,108b87fb
2026-05-03,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,108b87fb
2026-05-03,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,108b87fb
2026-05-03,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,108b87fb
2026-05-03,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,108b87fb
2026-05-03,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,108b87fb
2026-05-03,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,108b87fb
2026-05-03,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,108b87fb
2026-05-03,moonshot/kimi-k2.6,moonshot,input_cost_per_token,0.95,litellm-git,108b87fb
2026-05-03,moonshot/kimi-k2.6,moonshot,output_cost_per_token,4.0,litellm-git,108b87fb
2026-05-03,moonshot/kimi-k2.6,moonshot,cache_read_input_token_cost,0.16,litellm-git,108b87fb
2026-05-03,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,108b87fb
2026-05-03,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,108b87fb
2026-05-03,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,108b87fb
2026-05-03,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,108b87fb
2026-05-03,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,108b87fb
2026-05-03,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,108b87fb
2026-05-03,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,108b87fb
2026-05-03,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,108b87fb
2026-05-03,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,108b87fb
2026-05-03,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,108b87fb
2026-05-03,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,108b87fb
2026-05-03,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,108b87fb
2026-05-03,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,108b87fb
2026-05-03,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,108b87fb
2026-05-06,claude-opus-4-7,anthropic,input_cost_per_token,5.0,litellm-git,924c1418
2026-05-06,claude-opus-4-7,anthropic,output_cost_per_token,25.0,litellm-git,924c1418
2026-05-06,claude-opus-4-7,anthropic,cache_read_input_token_cost,0.5,litellm-git,924c1418
2026-05-06,claude-opus-4-7,anthropic,cache_creation_input_token_cost,6.25,litellm-git,924c1418
2026-05-06,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,litellm-git,924c1418
2026-05-06,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,litellm-git,924c1418
2026-05-06,claude-sonnet-4-6,anthropic,cache_read_input_token_cost,0.3,litellm-git,924c1418
2026-05-06,claude-sonnet-4-6,anthropic,cache_creation_input_token_cost,3.75,litellm-git,924c1418
2026-05-06,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,litellm-git,924c1418
2026-05-06,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,litellm-git,924c1418
2026-05-06,claude-haiku-4-5-20251001,anthropic,cache_read_input_token_cost,0.1,litellm-git,924c1418
2026-05-06,claude-haiku-4-5-20251001,anthropic,cache_creation_input_token_cost,1.25,litellm-git,924c1418
2026-05-06,gpt-5,openai,input_cost_per_token,1.25,litellm-git,924c1418
2026-05-06,gpt-5,openai,output_cost_per_token,10.0,litellm-git,924c1418
2026-05-06,gpt-5,openai,cache_read_input_token_cost,0.125,litellm-git,924c1418
2026-05-06,gpt-5.5,openai,input_cost_per_token,5.0,litellm-git,924c1418
2026-05-06,gpt-5.5,openai,output_cost_per_token,30.0,litellm-git,924c1418
2026-05-06,gpt-5.5,openai,cache_read_input_token_cost,0.5,litellm-git,924c1418
2026-05-06,gpt-5.5,openai,input_cost_per_token_batches,2.5,litellm-git,924c1418
2026-05-06,gpt-5.5,openai,output_cost_per_token_batches,15.0,litellm-git,924c1418
2026-05-06,gpt-5.5-pro,openai,input_cost_per_token,30.0,litellm-git,924c1418
2026-05-06,gpt-5.5-pro,openai,output_cost_per_token,180.0,litellm-git,924c1418
2026-05-06,gpt-5.5-pro,openai,cache_read_input_token_cost,3.0,litellm-git,924c1418
2026-05-06,gpt-5.5-pro,openai,input_cost_per_token_batches,15.0,litellm-git,924c1418
2026-05-06,gpt-5.5-pro,openai,output_cost_per_token_batches,90.0,litellm-git,924c1418
2026-05-06,gpt-4o,openai,input_cost_per_token,2.5,litellm-git,924c1418
2026-05-06,gpt-4o,openai,output_cost_per_token,10.0,litellm-git,924c1418
2026-05-06,gpt-4o,openai,cache_read_input_token_cost,1.25,litellm-git,924c1418
2026-05-06,gpt-4o,openai,input_cost_per_token_batches,1.25,litellm-git,924c1418
2026-05-06,gpt-4o,openai,output_cost_per_token_batches,5.0,litellm-git,924c1418
2026-05-06,o1,openai,input_cost_per_token,15.0,litellm-git,924c1418
2026-05-06,o1,openai,output_cost_per_token,60.0,litellm-git,924c1418
2026-05-06,o1,openai,cache_read_input_token_cost,7.5,litellm-git,924c1418
2026-05-06,gemini-2.5-pro,vertex_ai-language-models,input_cost_per_token,1.25,litellm-git,924c1418
2026-05-06,gemini-2.5-pro,vertex_ai-language-models,output_cost_per_token,10.0,litellm-git,924c1418
2026-05-06,gemini-2.5-pro,vertex_ai-language-models,cache_read_input_token_cost,0.125,litellm-git,924c1418
2026-05-06,gemini-2.5-flash,vertex_ai-language-models,input_cost_per_token,0.3,litellm-git,924c1418
2026-05-06,gemini-2.5-flash,vertex_ai-language-models,output_cost_per_token,2.5,litellm-git,924c1418
2026-05-06,gemini-2.5-flash,vertex_ai-language-models,cache_read_input_token_cost,0.03,litellm-git,924c1418
2026-05-06,gemini-3.1-flash-lite-preview,vertex_ai-language-models,input_cost_per_token,0.25,litellm-git,924c1418
2026-05-06,gemini-3.1-flash-lite-preview,vertex_ai-language-models,output_cost_per_token,1.5,litellm-git,924c1418
2026-05-06,gemini-3.1-flash-lite-preview,vertex_ai-language-models,cache_read_input_token_cost,0.025,litellm-git,924c1418
2026-05-06,xai/grok-4,xai,input_cost_per_token,3.0,litellm-git,924c1418
2026-05-06,xai/grok-4,xai,output_cost_per_token,15.0,litellm-git,924c1418
2026-05-06,mistral/mistral-large-latest,mistral,input_cost_per_token,0.5,litellm-git,924c1418
2026-05-06,mistral/mistral-large-latest,mistral,output_cost_per_token,1.5,litellm-git,924c1418
2026-05-06,deepseek-chat,deepseek,input_cost_per_token,0.28,litellm-git,924c1418
2026-05-06,deepseek-chat,deepseek,output_cost_per_token,0.42,litellm-git,924c1418
2026-05-06,deepseek-chat,deepseek,cache_read_input_token_cost,0.028,litellm-git,924c1418
2026-05-06,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.28,litellm-git,924c1418
2026-05-06,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.4,litellm-git,924c1418
2026-05-06,moonshot/kimi-k2.5,moonshot,input_cost_per_token,0.6,litellm-git,924c1418
2026-05-06,moonshot/kimi-k2.5,moonshot,output_cost_per_token,3.0,litellm-git,924c1418
2026-05-06,moonshot/kimi-k2.5,moonshot,cache_read_input_token_cost,0.1,litellm-git,924c1418
2026-05-06,moonshot/kimi-k2.6,moonshot,input_cost_per_token,0.95,litellm-git,924c1418
2026-05-06,moonshot/kimi-k2.6,moonshot,output_cost_per_token,4.0,litellm-git,924c1418
2026-05-06,moonshot/kimi-k2.6,moonshot,cache_read_input_token_cost,0.16,litellm-git,924c1418
2026-05-06,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.3,litellm-git,924c1418
2026-05-06,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.2,litellm-git,924c1418
2026-05-06,minimax/MiniMax-M2.5,minimax,cache_read_input_token_cost,0.03,litellm-git,924c1418
2026-05-06,minimax/MiniMax-M2.5,minimax,cache_creation_input_token_cost,0.375,litellm-git,924c1418
2026-05-06,zai/glm-4.7,zai,input_cost_per_token,0.6,litellm-git,924c1418
2026-05-06,zai/glm-4.7,zai,output_cost_per_token,2.2,litellm-git,924c1418
2026-05-06,zai/glm-4.7,zai,cache_read_input_token_cost,0.11,litellm-git,924c1418
2026-05-06,zai/glm-4.7,zai,cache_creation_input_token_cost,0.0,litellm-git,924c1418
2026-05-06,zai/glm-5,zai,input_cost_per_token,1.0,litellm-git,924c1418
2026-05-06,zai/glm-5,zai,output_cost_per_token,3.2,litellm-git,924c1418
2026-05-06,zai/glm-5,zai,cache_read_input_token_cost,0.2,litellm-git,924c1418
2026-05-06,zai/glm-5,zai,cache_creation_input_token_cost,0.0,litellm-git,924c1418
2026-05-06,dashscope/qwen-max,dashscope,input_cost_per_token,1.6,litellm-git,924c1418
2026-05-06,dashscope/qwen-max,dashscope,output_cost_per_token,6.4,litellm-git,924c1418
2026-05-07,claude-opus-4-7,anthropic,input_cost_per_token,5.0,openrouter,anthropic/claude-opus-4.7
2026-05-07,claude-opus-4-7,anthropic,output_cost_per_token,25.0,openrouter,anthropic/claude-opus-4.7
2026-05-07,claude-sonnet-4-6,anthropic,input_cost_per_token,3.0,openrouter,anthropic/claude-sonnet-4.6
2026-05-07,claude-sonnet-4-6,anthropic,output_cost_per_token,15.0,openrouter,anthropic/claude-sonnet-4.6
2026-05-07,claude-haiku-4-5-20251001,anthropic,input_cost_per_token,1.0,openrouter,anthropic/claude-haiku-4.5
2026-05-07,claude-haiku-4-5-20251001,anthropic,output_cost_per_token,5.0,openrouter,anthropic/claude-haiku-4.5
2026-05-07,gpt-5,openai,input_cost_per_token,1.25,openrouter,openai/gpt-5
2026-05-07,gpt-5,openai,output_cost_per_token,10.0,openrouter,openai/gpt-5
2026-05-07,gpt-5.5,openai,input_cost_per_token,5.0,openrouter,openai/gpt-5.5
2026-05-07,gpt-5.5,openai,output_cost_per_token,30.0,openrouter,openai/gpt-5.5
2026-05-07,gpt-5.5-pro,openai,input_cost_per_token,30.0,openrouter,openai/gpt-5.5-pro
2026-05-07,gpt-5.5-pro,openai,output_cost_per_token,180.0,openrouter,openai/gpt-5.5-pro
2026-05-07,gpt-4o,openai,input_cost_per_token,2.5,openrouter,openai/gpt-4o
2026-05-07,gpt-4o,openai,output_cost_per_token,10.0,openrouter,openai/gpt-4o
2026-05-07,o1,openai,input_cost_per_token,15.0,openrouter,openai/o1
2026-05-07,o1,openai,output_cost_per_token,60.0,openrouter,openai/o1
2026-05-07,gemini-2.5-pro,google,input_cost_per_token,1.25,openrouter,google/gemini-2.5-pro
2026-05-07,gemini-2.5-pro,google,output_cost_per_token,10.0,openrouter,google/gemini-2.5-pro
2026-05-07,gemini-2.5-flash,google,input_cost_per_token,0.3,openrouter,google/gemini-2.5-flash
2026-05-07,gemini-2.5-flash,google,output_cost_per_token,2.5,openrouter,google/gemini-2.5-flash
2026-05-07,gemini-3.1-flash-lite-preview,google,input_cost_per_token,0.25,openrouter,google/gemini-3.1-flash-lite-preview
2026-05-07,gemini-3.1-flash-lite-preview,google,output_cost_per_token,1.5,openrouter,google/gemini-3.1-flash-lite-preview
2026-05-07,xai/grok-4,x-ai,input_cost_per_token,3.0,openrouter,x-ai/grok-4
2026-05-07,xai/grok-4,x-ai,output_cost_per_token,15.0,openrouter,x-ai/grok-4
2026-05-07,mistral/mistral-large-latest,mistralai,input_cost_per_token,2.0,openrouter,mistralai/mistral-large
2026-05-07,mistral/mistral-large-latest,mistralai,output_cost_per_token,6.0,openrouter,mistralai/mistral-large
2026-05-07,deepseek-chat,deepseek,input_cost_per_token,0.32,openrouter,deepseek/deepseek-chat
2026-05-07,deepseek-chat,deepseek,output_cost_per_token,0.89,openrouter,deepseek/deepseek-chat
2026-05-07,deepseek/deepseek-v3.2,deepseek,input_cost_per_token,0.252,openrouter,deepseek/deepseek-v3.2
2026-05-07,deepseek/deepseek-v3.2,deepseek,output_cost_per_token,0.378,openrouter,deepseek/deepseek-v3.2
2026-05-07,moonshot/kimi-k2.5,moonshotai,input_cost_per_token,0.44,openrouter,moonshotai/kimi-k2.5
2026-05-07,moonshot/kimi-k2.5,moonshotai,output_cost_per_token,2.0,openrouter,moonshotai/kimi-k2.5
2026-05-07,moonshot/kimi-k2.6,moonshotai,input_cost_per_token,0.75,openrouter,moonshotai/kimi-k2.6
2026-05-07,moonshot/kimi-k2.6,moonshotai,output_cost_per_token,3.5,openrouter,moonshotai/kimi-k2.6
2026-05-07,minimax/MiniMax-M2.5,minimax,input_cost_per_token,0.15,openrouter,minimax/minimax-m2.5
2026-05-07,minimax/MiniMax-M2.5,minimax,output_cost_per_token,1.15,openrouter,minimax/minimax-m2.5
2026-05-07,zai/glm-4.7,z-ai,input_cost_per_token,0.38,openrouter,z-ai/glm-4.7
2026-05-07,zai/glm-4.7,z-ai,output_cost_per_token,1.74,openrouter,z-ai/glm-4.7
2026-05-07,zai/glm-5,z-ai,input_cost_per_token,0.6,openrouter,z-ai/glm-5
2026-05-07,zai/glm-5,z-ai,output_cost_per_token,1.92,openrouter,z-ai/glm-5
2026-05-07,dashscope/qwen-max,qwen,input_cost_per_token,1.04,openrouter,qwen/qwen-max
2026-05-07,dashscope/qwen-max,qwen,output_cost_per_token,4.16,openrouter,qwen/qwen-max
2026-05-07,zai/glm-4.7,Cerebras Systems,input_cost_per_token,2.25,datalearner,GLM-4.7
2026-05-07,zai/glm-4.7,Cerebras Systems,output_cost_per_token,2.75,datalearner,GLM-4.7
2026-05-07,zai/glm-4.7,智谱AI,cache_read_input_token_cost,0.277778,datalearner,GLM-4.7
2026-05-07,zai/glm-4.7,智谱AI,cache_creation_input_token_cost,0.277778,datalearner,GLM-4.7
2026-05-07,zai/glm-4.7,智谱AI,output_cost_per_token,2.222222,datalearner,GLM-4.7
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,cache_read_input_token_cost,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,cache_creation_input_token_cost,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,input_cost_per_token,0.56,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,output_cost_per_token,0.56,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,cache_read_input_token_cost,0.028,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,cache_creation_input_token_cost,0.028,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,input_cost_per_token,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,output_cost_per_token,0.42,datalearner,DeepSeek V3.2
2026-05-07,zai/glm-4.7,Cerebras Systems,output_cost_per_token,2.75,datalearner,GLM-4.7
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,cache_read_input_token_cost,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,cache_creation_input_token_cost,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,input_cost_per_token,0.56,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,output_cost_per_token,0.56,datalearner,DeepSeek V3.2
2026-05-07,zai/glm-4.7,智谱AI,output_cost_per_token,2.222222,datalearner,GLM-4.7
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,cache_read_input_token_cost,0.028,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,cache_creation_input_token_cost,0.028,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,input_cost_per_token,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,output_cost_per_token,0.42,datalearner,DeepSeek V3.2
2026-05-07,zai/glm-4.7,Cerebras Systems,output_cost_per_token,2.75,datalearner,GLM-4.7
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,cache_read_input_token_cost,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,cache_creation_input_token_cost,0.28,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,input_cost_per_token,0.56,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,Fireworks AI,output_cost_per_token,0.56,datalearner,DeepSeek V3.2
2026-05-07,hunyuan-2-think,tencent,input_cost_per_token,0.552083,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-2-think,tencent,output_cost_per_token,2.208333,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-2-instruct,tencent,input_cost_per_token,0.441667,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-2-instruct,tencent,output_cost_per_token,1.104167,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-t1,tencent,input_cost_per_token,0.138889,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-t1,tencent,output_cost_per_token,0.555556,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-turbos,tencent,input_cost_per_token,0.111111,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-turbos,tencent,output_cost_per_token,0.277778,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-a13b,tencent,input_cost_per_token,0.069444,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-a13b,tencent,output_cost_per_token,0.277778,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-large-role,tencent,input_cost_per_token,0.333333,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,hunyuan-large-role,tencent,output_cost_per_token,1.333333,tencent-docs,https://cloud.tencent.com/document/product/1729/97731
2026-05-07,zai/glm-4.7,智谱AI,output_cost_per_token,2.222222,datalearner,GLM-4.7
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,cache_read_input_token_cost,0.028,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,cache_creation_input_token_cost,0.028,datalearner,DeepSeek V3.2
2026-05-07,deepseek/deepseek-v3.2,DeepSeek-AI,input_cost_per_token,0.28,datalearner,DeepSeek V3.2
